Text,BAL,BNP,NCP,BangladeshJamaat_e_Islami,JaPa
আমাদের মতো হাজার তরুণ প্রজন্মের অনুপ্রেরণার উৎস প্রিয় নাহিদ ভাই 🤝,2,2,1,2,2
আমাদের প্রিয় নেতা একদম সঠিক বলেছে।জনতাই শক্তি;জনতাই আসল ক্ষমতা।জনতার সমর্থন;ভালোবাসা এবং জনতাকে সাথে নিয়ে ই এগিয়ে যাবে আমাদের জনতার নেতা নাহিদ ইসলাম এবং জনতার দল এন সি পি।,2,2,1,2,2
এনসিপি এই দেশের ধারক এবং বাহক হবে আগামী দিনে 🇧🇩❤️🇧🇩,2,2,1,2,2
এনসিপি একদিন এই দেশের প্রতিটি ঘরে ঘরে পৌঁছে যাবে....,2,2,1,2,2
আসিফ মাহমুদ সজিব ভূঁইয়া জিন্দাবাদ ইনকিলাব জিন্দাবাদ,2,2,1,2,2
"নতুন প্রজন্মকে সঠিক পথ দেখাবে এনসিপি,জনসাধারণের কল্যাণে এই রাজনৈতিক দল গড়ে উঠবে, আমি আশাবাদী এনসিপিকে নিয়ে",2,2,1,2,2
"এভাবেই হাসনাত, নাহিদ, আসিফ, সারজিসেরা পথ দ্যাখাতে । পথ হারাবে না বাংলাদেশ",2,2,1,2,2
"ধন্যবাদ হাসনাত আবদুল্লা কে ,তোমরা পারবা,তোমাদের কাছে দেশের জনগণ এটাই আশা করে,চোখে চোখ রেখে বুজিয়ে দাও দেশ কিভাবে চালাতে হয়।",2,2,1,2,2
"হাসনাত আব্দুলনা একজন আদর্শ যুবক একজন বিচক্ষণ রাজনৈতিক নেত একজন সাহসী যুদ্ধা বাংলাদেশের গর্ব, এবং দেবিদ্দারের জনগনের গর্ব তারা একজন এমপি পেয়েছে",2,2,1,2,2
বাংলার ক্যাপ্টেন হাসনাত আবদুল্লাহ ❤️❤️👍👍,2,2,1,2,2
এনসিপির এক একটা কথা এখন এক একটা বুলেট,2,2,1,2,2
পাশে আছি বীর সন্তান নাহিদ ইসলাম ♥️♥️,2,2,1,2,2
"এনসিপি গঠিত হয়ছে বলেই দেশের তরুনরা স্বপ্ন দেখে একসময় আমরা দূর্নীতিমুক্ত, চাঁদাবাজ মুক্ত সুন্দর পরিছন্ন উন্নত বাংলাদেশ পাবো, তার জন্য কতদিন লাগবে জানি না, কিন্তু খুব ইচ্ছে এই সাহসীবীরদের একদিন প্রধানমন্ত্রী,, স্বরাষ্ট্রমন্ত্রী হতে দেখার, দেশকে শান্তিপূর্ণ রাখতে নাহিদ, নাসির, হাসনাতদের দেশের সর্বোচ্চ আসনে বসতেই হবে, না হলে বাংলাদেশ কখনো এই পারিবারিক পুরোনো জং ধরা দূর্নীতিগ্রস্ত রাজনীতি থেকে বেরিয়ে আসতে পারবে না, ভাইয়েরা আপনাদের সাহসী কন্ঠের জন্য আপনাদের ভালোবাসি ❤️❤️❤️",2,2,1,2,2
চাঁদাবাজ ও অন্যায়ের বিরুদ্ধে রাজপথের এই লড়াইয়ে জাতীয় নাগরিক পার্টির (এনসিপি) সাথেই আছি। শুভকামনা আপনাদের এই বিপ্লবী যাত্রার জন্য!,2,2,1,2,2
আমাদের লিডার হাসানাত আবদুল্লাহ গ্রামের সর্বস্তরের মানুষের হৃদয়ের হাসনাত আব্দুল্লাহ,2,2,1,2,2
"এমন সোনার ছেলে ঘরে ঘরে হোক,আল্লাহ হাসনাত ভাই কে সুস্থ রেখে নেক হায়াত দান করুন, আমিন।",2,2,1,2,2
"দেশপ্রেমিক, পাটোয়ারী ভাই, এগিয়ে যান, ইনশাআল্লাহ আমরা আছি",2,2,1,2,2
"সত্যের জয় হবেই হবে, আজ না হয় কাল। জুলাই যোদ্ধারা জিতবেই জিতবে।",2,2,1,2,2
